date,state,new_deaths_pneumonia_2019,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2019,new_deaths_respiratory_failure_2020,new_deaths_covid19,epidemiological_week_2019,epidemiological_week_2020,deaths_covid19,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,deaths_pneumonia_2019,deaths_pneumonia_2020
2020-04-06,PR,16,20,17,24,3,14,15,13,1852,1748,2598,2751
2020-04-06,RJ,58,51,47,23,19,14,15,168,3448,3589,5408,5657
2020-04-06,RN,5,0,7,0,0,14,15,5,441,410,784,691
2020-04-06,RO,6,3,3,0,0,14,15,2,215,222,249,284
2020-04-06,RR,0,1,3,1,0,14,15,0,41,54,83,99
2020-04-06,RS,28,17,32,21,2,14,15,15,2723,2688,3186,3221
2020-04-06,SC,13,10,14,8,1,14,15,13,1331,1134,1600,1513
2020-04-06,SE,3,1,4,0,0,14,15,1,393,375,414,446
2020-04-06,SP,180,66,123,53,30,14,15,688,11385,11326,17233,16952
2020-04-06,TO,3,0,0,3,0,14,15,1,121,181,123,212
2020-04-07,AC,1,2,1,0,0,15,15,0,116,99,228,215
2020-04-07,AL,7,0,6,1,0,15,15,3,562,518,594,507
2020-04-07,AM,4,11,1,10,6,15,15,14,159,245,306,440
2020-04-07,AP,2,0,2,0,0,15,15,0,83,62,115,55
2020-04-07,BA,12,4,17,1,0,15,15,7,2226,1768,1494,1284
2020-04-07,CE,27,1,20,1,0,15,15,22,1337,1074,1871,1494
2020-04-07,DF,10,6,5,6,0,15,15,25,422,499,766,850
2020-04-07,ES,13,15,4,6,0,15,15,9,642,622,1206,1182
2020-04-07,GO,25,5,20,11,2,15,15,20,1262,1284,1598,1562
2020-04-07,MA,12,0,11,1,1,15,15,1,544,479,548,430
2020-04-07,MG,59,25,45,26,3,15,15,51,4252,4195,5024,4993
2020-04-07,MS,10,5,11,5,0,15,15,1,554,571,769,805
2020-04-07,MT,1,0,2,1,0,15,15,1,230,140,211,203
2020-04-07,PA,5,1,4,0,0,15,15,1,536,528,536,446
2020-04-07,PB,16,4,11,1,0,15,15,3,1024,892,1132,995
2020-04-07,PE,24,9,20,10,3,15,15,20,1940,1883,1963,1982
2020-04-07,PI,11,0,14,0,1,15,15,3,815,472,587,388
2020-04-07,PR,26,12,17,10,1,15,15,14,1869,1758,2624,2763
2020-04-07,RJ,66,48,34,36,15,15,15,183,3482,3625,5474,5705
2020-04-07,RN,8,0,6,0,0,15,15,5,447,410,792,691
2020-04-07,RO,6,0,8,1,0,15,15,2,223,223,255,284
2020-04-07,RR,0,0,0,0,0,15,15,0,41,54,83,99
2020-04-07,RS,35,16,36,19,1,15,15,16,2759,2707,3221,3237
2020-04-07,SC,21,3,16,2,1,15,15,14,1347,1136,1621,1516
2020-04-07,SE,8,0,5,1,0,15,15,1,398,376,422,446
2020-04-07,SP,185,33,126,35,15,15,15,703,11511,11361,17418,16985
2020-04-07,TO,1,0,1,0,0,15,15,1,122,181,124,212
2020-04-08,AC,2,1,0,0,0,15,15,0,116,99,230,216
2020-04-08,AL,1,1,6,2,1,15,15,4,568,520,595,508
2020-04-08,AM,5,4,1,4,1,15,15,15,160,249,311,444
2020-04-08,AP,3,0,4,0,0,15,15,0,87,62,118,55
2020-04-08,BA,10,0,20,1,0,15,15,7,2246,1769,1504,1284
2020-04-08,CE,26,0,12,0,0,15,15,22,1349,1074,1897,1494
2020-04-08,DF,5,4,1,1,0,15,15,25,423,500,771,854
2020-04-08,ES,19,5,10,3,2,15,15,11,652,625,1225,1187
2020-04-08,GO,13,3,13,4,0,15,15,20,1275,1288,1611,1565
2020-04-08,MA,5,0,11,0,0,15,15,1,555,479,553,430
2020-04-08,MG,54,18,45,17,5,15,15,56,4297,4212,5078,5011
2020-04-08,MS,14,3,5,3,0,15,15,1,559,574,783,808
2020-04-08,MT,2,2,4,0,0,15,15,1,234,140,213,205
2020-04-08,PA,7,0,5,1,0,15,15,1,541,529,543,446
2020-04-08,PB,21,2,21,1,1,15,15,4,1045,893,1153,997
2020-04-08,PE,21,3,26,5,1,15,15,21,1966,1888,1984,1985
2020-04-08,PI,1,0,7,0,0,15,15,3,822,472,588,388
2020-04-08,PR,20,4,16,11,1,15,15,15,1885,1769,2644,2767
2020-04-08,RJ,76,38,43,23,11,15,15,194,3525,3648,5550,5743
2020-04-08,RN,10,1,6,0,1,15,15,6,453,410,802,692
2020-04-08,RO,3,1,8,0,0,15,15,2,231,223,258,285
2020-04-08,RR,0,0,2,0,0,15,15,0,43,54,83,99
2020-04-08,RS,38,18,34,20,1,15,15,17,2793,2727,3259,3255
2020-04-08,SC,18,5,17,3,0,15,15,14,1364,1139,1639,1521
2020-04-08,SE,3,0,3,0,0,15,15,1,401,376,425,446
2020-04-08,SP,173,20,138,17,14,15,15,717,11649,11378,17591,17005
2020-04-08,TO,2,0,1,0,0,15,15,1,123,181,126,212
2020-04-09,AC,5,0,4,0,0,15,15,0,120,99,235,216
2020-04-09,AL,12,2,10,2,1,15,15,5,578,522,607,510
2020-04-09,AM,6,4,1,0,2,15,15,17,161,249,317,448
2020-04-09,AP,1,0,1,0,0,15,15,0,88,62,119,55
2020-04-09,BA,20,0,24,1,0,15,15,7,2270,1770,1524,1284
2020-04-09,CE,26,1,21,0,0,15,15,22,1370,1074,1923,1495
2020-04-09,DF,4,0,3,0,0,15,15,25,426,500,775,854
2020-04-09,ES,12,1,4,3,0,15,15,11,656,628,1237,1188
2020-04-09,GO,18,0,21,0,0,15,15,20,1296,1288,1629,1565
2020-04-09,MA,6,0,5,0,0,15,15,1,560,479,559,430
2020-04-09,MG,46,7,35,5,1,15,15,57,4332,4217,5124,5018
2020-04-09,MS,16,0,6,0,0,15,15,1,565,574,799,808
2020-04-09,MT,3,0,4,0,0,15,15,1,238,140,216,205
2020-04-09,PA,4,0,4,0,0,15,15,1,545,529,547,446
2020-04-09,PB,9,1,7,0,0,15,15,4,1052,893,1162,998
2020-04-09,PE,24,3,28,2,3,15,15,24,1994,1890,2008,1988
2020-04-09,PI,2,0,5,0,0,15,15,3,827,472,590,388
2020-04-09,PR,39,0,33,0,0,15,15,15,1918,1769,2683,2767
2020-04-09,RJ,52,8,38,5,6,15,15,200,3563,3653,5602,5751
2020-04-09,RN,7,0,10,0,0,15,15,6,463,410,809,692
2020-04-09,RO,4,1,2,0,0,15,15,2,233,223,262,286
2020-04-09,RR,0,0,0,0,0,15,15,0,43,54,83,99
2020-04-09,RS,36,6,30,10,0,15,15,17,2823,2737,3295,3261
2020-04-09,SC,17,0,13,1,0,15,15,14,1377,1140,1656,1521
2020-04-09,SE,6,1,2,0,0,15,15,1,403,376,431,447
2020-04-09,SP,210,7,142,6,1,15,15,718,11791,11384,17801,17012
2020-04-09,TO,0,0,1,0,0,15,15,1,124,181,126,212
2020-04-10,AC,2,0,1,0,0,15,15,0,121,99,237,216
2020-04-10,AL,8,1,12,1,0,15,15,5,590,523,615,511
2020-04-10,AM,4,0,1,0,0,15,15,17,162,249,321,448
2020-04-10,AP,3,0,2,0,0,15,15,0,90,62,122,55
2020-04-10,BA,11,1,27,0,0,15,15,7,2297,1770,1535,1285
2020-04-10,CE,33,0,28,0,0,15,15,22,1398,1074,1956,1495
2020-04-10,DF,6,0,3,0,0,15,15,25,429,500,781,854
2020-04-10,ES,12,1,7,0,1,15,15,12,663,628,1249,1189
2020-04-10,GO,18,0,12,0,0,15,15,20,1308,1288,1647,1565
2020-04-10,MA,6,0,8,0,0,15,15,1,568,479,565,430
2020-04-10,MG,57,0,51,0,0,15,15,57,4383,4217,5181,5018
2020-04-10,MS,17,0,7,0,0,15,15,1,572,574,816,808
2020-04-10,MT,3,0,2,0,0,15,15,1,240,140,219,205
2020-04-10,PA,3,0,6,1,0,15,15,1,551,530,550,446
2020-04-10,PB,9,0,11,0,0,15,15,4,1063,893,1171,998
2020-04-10,PE,28,3,11,1,0,15,15,24,2005,1891,2036,1991
2020-04-10,PI,2,0,11,0,0,15,15,3,838,472,592,388
2020-04-10,PR,33,0,17,0,0,15,15,15,1935,1769,2716,2767
2020-04-10,RJ,62,4,45,0,0,15,15,200,3608,3653,5664,5755
2020-04-10,RN,8,0,6,0,0,15,15,6,469,410,817,692
2020-04-10,RO,6,0,3,0,0,15,15,2,236,223,268,286
2020-04-10,RR,0,0,0,0,0,15,15,0,43,54,83,99
2020-04-10,RS,42,5,34,5,0,15,15,17,2857,2742,3337,3266
2020-04-10,SC,11,0,10,0,0,15,15,14,1387,1140,1667,1521
2020-04-10,SE,4,0,4,0,0,15,15,1,407,376,435,447
2020-04-10,SP,176,0,119,1,0,15,15,718,11910,11385,17977,17012
2020-04-10,TO,2,0,1,0,0,15,15,1,125,181,128,212
2020-04-11,AC,5,0,3,0,0,15,15,0,124,99,242,216
2020-04-11,AL,6,0,7,0,0,15,15,5,597,523,621,511
2020-04-11,AM,7,0,4,0,0,15,15,17,166,249,328,448
2020-04-11,AP,2,0,1,0,0,15,15,0,91,62,124,55
2020-04-11,BA,12,0,17,0,0,15,15,7,2314,1770,1547,1285
2020-04-11,CE,25,0,14,0,0,15,15,22,1412,1074,1981,1495
2020-04-11,DF,12,0,4,0,0,15,15,25,433,500,793,854
2020-04-11,ES,12,0,6,0,0,15,15,12,669,628,1261,1189
2020-04-11,GO,17,0,9,0,0,15,15,20,1317,1288,1664,1565
2020-04-11,MA,5,0,7,0,0,15,15,1,575,479,570,430
2020-04-11,MG,62,0,60,0,0,15,15,57,4443,4217,5243,5018
2020-04-11,MS,9,0,5,0,0,15,15,1,577,574,825,808
2020-04-11,MT,1,0,1,0,0,15,15,1,241,140,220,205
2020-04-11,PA,5,0,9,0,0,15,15,1,560,530,555,446
2020-04-11,PB,20,0,14,0,0,15,15,4,1077,893,1191,998
2020-04-11,PE,13,0,26,0,0,15,15,24,2031,1891,2049,1991
2020-04-11,PI,5,0,10,0,0,15,15,3,848,472,597,388
2020-04-11,PR,19,0,22,0,0,15,15,15,1957,1769,2735,2767
2020-04-11,RJ,67,0,35,0,0,15,15,200,3643,3653,5731,5755
2020-04-11,RN,15,0,4,0,0,15,15,6,473,410,832,692
2020-04-11,RO,3,0,7,0,0,15,15,2,243,223,271,286
2020-04-11,RR,1,0,0,0,0,15,15,0,43,54,84,99
2020-04-11,RS,36,0,30,0,0,15,15,17,2887,2742,3373,3266
2020-04-11,SC,17,0,13,0,0,15,15,14,1400,1140,1684,1521
2020-04-11,SE,1,0,4,0,0,15,15,1,411,376,436,447
2020-04-11,SP,165,0,137,0,0,15,15,718,12047,11385,18142,17012
2020-04-11,TO,1,0,1,0,0,15,15,1,126,181,129,212
